fecha=2021-01-01, casosComunidad=2018, hombres=943, mujeres=1075, casosAlicante=805, casosCastellon=183, casosValencia=1030
fecha=2021-09-13, casosComunidad=251, hombres=119, mujeres=132, casosAlicante=98, casosCastellon=30, casosValencia=123
fecha=2021-09-14, casosComunidad=280, hombres=144, mujeres=136, casosAlicante=112, casosCastellon=43, casosValencia=125
fecha=2021-09-15, casosComunidad=273, hombres=135, mujeres=138, casosAlicante=102, casosCastellon=40, casosValencia=131
fecha=2021-09-16, casosComunidad=197, hombres=100, mujeres=97, casosAlicante=96, casosCastellon=30, casosValencia=71
fecha=2021-09-17, casosComunidad=282, hombres=132, mujeres=150, casosAlicante=132, casosCastellon=36, casosValencia=114
fecha=2021-09-18, casosComunidad=134, hombres=65, mujeres=69, casosAlicante=55, casosCastellon=17, casosValencia=62
fecha=2021-09-20, casosComunidad=222, hombres=106, mujeres=116, casosAlicante=90, casosCastellon=40, casosValencia=92
fecha=2021-09-21, casosComunidad=224, hombres=98, mujeres=126, casosAlicante=90, casosCastellon=44, casosValencia=90
fecha=2021-09-22, casosComunidad=213, hombres=88, mujeres=125, casosAlicante=96, casosCastellon=44, casosValencia=73
fecha=2021-09-23, casosComunidad=193, hombres=102, mujeres=91, casosAlicante=92, casosCastellon=20, casosValencia=81
fecha=2021-09-24, casosComunidad=200, hombres=95, mujeres=105, casosAlicante=96, casosCastellon=21, casosValencia=83
fecha=2021-09-25, casosComunidad=137, hombres=65, mujeres=72, casosAlicante=64, casosCastellon=23, casosValencia=50
fecha=2021-09-27, casosComunidad=199, hombres=97, mujeres=102, casosAlicante=71, casosCastellon=21, casosValencia=107
fecha=2021-09-28, casosComunidad=202, hombres=106, mujeres=96, casosAlicante=68, casosCastellon=49, casosValencia=85
fecha=2021-09-29, casosComunidad=168, hombres=81, mujeres=87, casosAlicante=67, casosCastellon=35, casosValencia=66
fecha=2021-09-30, casosComunidad=170, hombres=79, mujeres=91, casosAlicante=72, casosCastellon=34, casosValencia=64
fecha=2021-10-01, casosComunidad=165, hombres=75, mujeres=90, casosAlicante=76, casosCastellon=31, casosValencia=58
fecha=2021-10-02, casosComunidad=108, hombres=48, mujeres=60, casosAlicante=36, casosCastellon=22, casosValencia=50
fecha=2021-10-04, casosComunidad=130, hombres=63, mujeres=67, casosAlicante=69, casosCastellon=13, casosValencia=48
fecha=2021-10-05, casosComunidad=155, hombres=90, mujeres=65, casosAlicante=51, casosCastellon=23, casosValencia=81
fecha=2021-10-06, casosComunidad=141, hombres=64, mujeres=77, casosAlicante=55, casosCastellon=35, casosValencia=51
fecha=2021-10-07, casosComunidad=124, hombres=63, mujeres=61, casosAlicante=46, casosCastellon=29, casosValencia=49
fecha=2021-10-08, casosComunidad=161, hombres=81, mujeres=80, casosAlicante=70, casosCastellon=35, casosValencia=56
fecha=2021-10-11, casosComunidad=195, hombres=99, mujeres=96, casosAlicante=67, casosCastellon=52, casosValencia=76
fecha=2021-10-13, casosComunidad=211, hombres=105, mujeres=106, casosAlicante=87, casosCastellon=52, casosValencia=72
fecha=2021-10-14, casosComunidad=239, hombres=107, mujeres=132, casosAlicante=91, casosCastellon=66, casosValencia=82
fecha=2021-10-15, casosComunidad=227, hombres=106, mujeres=121, casosAlicante=79, casosCastellon=81, casosValencia=67
fecha=2021-10-16, casosComunidad=145, hombres=81, mujeres=64, casosAlicante=38, casosCastellon=46, casosValencia=61
fecha=2021-10-18, casosComunidad=239, hombres=116, mujeres=123, casosAlicante=89, casosCastellon=70, casosValencia=80
fecha=2021-10-19, casosComunidad=254, hombres=118, mujeres=136, casosAlicante=98, casosCastellon=69, casosValencia=87
fecha=2021-10-20, casosComunidad=254, hombres=114, mujeres=140, casosAlicante=87, casosCastellon=86, casosValencia=81
fecha=2021-10-21, casosComunidad=247, hombres=106, mujeres=141, casosAlicante=69, casosCastellon=72, casosValencia=106
fecha=2021-10-22, casosComunidad=313, hombres=137, mujeres=176, casosAlicante=85, casosCastellon=109, casosValencia=119
fecha=2021-10-23, casosComunidad=132, hombres=60, mujeres=72, casosAlicante=49, casosCastellon=32, casosValencia=51
fecha=2021-10-25, casosComunidad=247, hombres=123, mujeres=124, casosAlicante=117, casosCastellon=57, casosValencia=73
fecha=2021-10-26, casosComunidad=259, hombres=116, mujeres=143, casosAlicante=80, casosCastellon=76, casosValencia=103
fecha=2021-10-27, casosComunidad=268, hombres=131, mujeres=137, casosAlicante=108, casosCastellon=71, casosValencia=89
fecha=2021-10-28, casosComunidad=308, hombres=126, mujeres=182, casosAlicante=111, casosCastellon=65, casosValencia=132
fecha=2021-10-29, casosComunidad=334, hombres=157, mujeres=177, casosAlicante=96, casosCastellon=95, casosValencia=143
fecha=2021-10-30, casosComunidad=206, hombres=95, mujeres=111, casosAlicante=47, casosCastellon=54, casosValencia=105
fecha=2021-11-02, casosComunidad=320, hombres=160, mujeres=160, casosAlicante=105, casosCastellon=74, casosValencia=141
fecha=2021-11-03, casosComunidad=376, hombres=170, mujeres=206, casosAlicante=110, casosCastellon=99, casosValencia=167
fecha=2021-11-04, casosComunidad=367, hombres=151, mujeres=216, casosAlicante=106, casosCastellon=113, casosValencia=148
fecha=2021-11-05, casosComunidad=432, hombres=199, mujeres=233, casosAlicante=118, casosCastellon=113, casosValencia=201
fecha=2021-11-06, casosComunidad=212, hombres=106, mujeres=106, casosAlicante=74, casosCastellon=59, casosValencia=79
fecha=2021-11-07, casosComunidad=141, hombres=72, mujeres=69, casosAlicante=59, casosCastellon=26, casosValencia=56
fecha=2021-11-08, casosComunidad=401, hombres=187, mujeres=214, casosAlicante=124, casosCastellon=75, casosValencia=202
fecha=2021-11-09, casosComunidad=435, hombres=202, mujeres=233, casosAlicante=147, casosCastellon=96, casosValencia=192
fecha=2021-11-10, casosComunidad=457, hombres=204, mujeres=253, casosAlicante=147, casosCastellon=108, casosValencia=202
fecha=2021-11-11, casosComunidad=500, hombres=242, mujeres=258, casosAlicante=161, casosCastellon=107, casosValencia=232
fecha=2021-11-12, casosComunidad=578, hombres=263, mujeres=315, casosAlicante=162, casosCastellon=132, casosValencia=284
fecha=2021-11-13, casosComunidad=401, hombres=180, mujeres=221, casosAlicante=131, casosCastellon=62, casosValencia=208
fecha=2021-11-14, casosComunidad=200, hombres=110, mujeres=90, casosAlicante=69, casosCastellon=64, casosValencia=67
fecha=2021-11-15, casosComunidad=633, hombres=324, mujeres=309, casosAlicante=214, casosCastellon=100, casosValencia=319
fecha=2021-11-16, casosComunidad=709, hombres=339, mujeres=370, casosAlicante=198, casosCastellon=144, casosValencia=367
fecha=2021-11-17, casosComunidad=682, hombres=319, mujeres=363, casosAlicante=190, casosCastellon=128, casosValencia=364
fecha=2021-11-18, casosComunidad=739, hombres=362, mujeres=377, casosAlicante=221, casosCastellon=137, casosValencia=381
fecha=2021-11-19, casosComunidad=898, hombres=412, mujeres=486, casosAlicante=310, casosCastellon=141, casosValencia=447
fecha=2021-11-20, casosComunidad=551, hombres=244, mujeres=307, casosAlicante=151, casosCastellon=93, casosValencia=307
fecha=2021-11-21, casosComunidad=250, hombres=123, mujeres=127, casosAlicante=97, casosCastellon=47, casosValencia=106
fecha=2021-11-22, casosComunidad=1013, hombres=501, mujeres=512, casosAlicante=326, casosCastellon=151, casosValencia=536
fecha=2021-11-23, casosComunidad=1171, hombres=546, mujeres=625, casosAlicante=337, casosCastellon=223, casosValencia=611
fecha=2021-11-24, casosComunidad=1168, hombres=565, mujeres=603, casosAlicante=359, casosCastellon=150, casosValencia=659
fecha=2021-11-25, casosComunidad=1127, hombres=524, mujeres=603, casosAlicante=319, casosCastellon=197, casosValencia=610
fecha=2021-11-26, casosComunidad=1486, hombres=706, mujeres=780, casosAlicante=450, casosCastellon=173, casosValencia=863
fecha=2021-11-27, casosComunidad=977, hombres=503, mujeres=474, casosAlicante=233, casosCastellon=137, casosValencia=607
fecha=2021-11-28, casosComunidad=388, hombres=192, mujeres=196, casosAlicante=135, casosCastellon=64, casosValencia=189
fecha=2021-11-29, casosComunidad=1382, hombres=627, mujeres=755, casosAlicante=449, casosCastellon=205, casosValencia=728
fecha=2021-11-30, casosComunidad=1643, hombres=795, mujeres=848, casosAlicante=521, casosCastellon=265, casosValencia=857
fecha=2021-12-01, casosComunidad=1652, hombres=758, mujeres=894, casosAlicante=545, casosCastellon=243, casosValencia=864
fecha=2021-12-02, casosComunidad=2035, hombres=1035, mujeres=1000, casosAlicante=562, casosCastellon=323, casosValencia=1150
fecha=2021-12-03, casosComunidad=2072, hombres=997, mujeres=1075, casosAlicante=736, casosCastellon=314, casosValencia=1022
fecha=2021-12-04, casosComunidad=1735, hombres=831, mujeres=904, casosAlicante=461, casosCastellon=251, casosValencia=1023
fecha=2021-12-05, casosComunidad=732, hombres=351, mujeres=381, casosAlicante=294, casosCastellon=109, casosValencia=329
fecha=2021-12-06, casosComunidad=863, hombres=416, mujeres=447, casosAlicante=315, casosCastellon=164, casosValencia=384
fecha=2021-12-07, casosComunidad=2664, hombres=1266, mujeres=1398, casosAlicante=886, casosCastellon=372, casosValencia=1406
fecha=2021-12-08, casosComunidad=1329, hombres=609, mujeres=720, casosAlicante=574, casosCastellon=173, casosValencia=582
fecha=2021-12-09, casosComunidad=2938, hombres=1452, mujeres=1486, casosAlicante=963, casosCastellon=467, casosValencia=1508
fecha=2021-12-10, casosComunidad=3740, hombres=1812, mujeres=1928, casosAlicante=1273, casosCastellon=568, casosValencia=1899
fecha=2021-12-11, casosComunidad=2444, hombres=1201, mujeres=1243, casosAlicante=758, casosCastellon=385, casosValencia=1301
fecha=2021-12-12, casosComunidad=1256, hombres=625, mujeres=631, casosAlicante=512, casosCastellon=201, casosValencia=543
fecha=2021-12-13, casosComunidad=3415, hombres=1643, mujeres=1772, casosAlicante=1238, casosCastellon=492, casosValencia=1685
fecha=2021-12-14, casosComunidad=3886, hombres=1865, mujeres=2021, casosAlicante=1281, casosCastellon=502, casosValencia=2103
fecha=2021-12-15, casosComunidad=4052, hombres=1931, mujeres=2121, casosAlicante=1414, casosCastellon=547, casosValencia=2091
fecha=2021-12-16, casosComunidad=3960, hombres=1844, mujeres=2116, casosAlicante=1397, casosCastellon=497, casosValencia=2066
fecha=2021-12-17, casosComunidad=4797, hombres=2297, mujeres=2499, casosAlicante=1549, casosCastellon=577, casosValencia=2671
fecha=2021-12-18, casosComunidad=3292, hombres=1558, mujeres=1734, casosAlicante=948, casosCastellon=423, casosValencia=1921
fecha=2021-12-19, casosComunidad=1621, hombres=800, mujeres=821, casosAlicante=679, casosCastellon=242, casosValencia=700
fecha=2021-12-20, casosComunidad=4581, hombres=2214, mujeres=2367, casosAlicante=1426, casosCastellon=559, casosValencia=2596
fecha=2021-12-21, casosComunidad=5774, hombres=2801, mujeres=2973, casosAlicante=1807, casosCastellon=597, casosValencia=3370
fecha=2021-12-22, casosComunidad=7401, hombres=3548, mujeres=3853, casosAlicante=2265, casosCastellon=842, casosValencia=4294
fecha=2021-12-23, casosComunidad=8455, hombres=4094, mujeres=4361, casosAlicante=2521, casosCastellon=826, casosValencia=5108
fecha=2021-12-24, casosComunidad=5612, hombres=2842, mujeres=2769, casosAlicante=1707, casosCastellon=642, casosValencia=3263
fecha=2021-12-25, casosComunidad=3776, hombres=1765, mujeres=2010, casosAlicante=1303, casosCastellon=460, casosValencia=2012
fecha=2021-12-26, casosComunidad=3632, hombres=1733, mujeres=1899, casosAlicante=1303, casosCastellon=441, casosValencia=1888
fecha=2021-12-27, casosComunidad=9834, hombres=4731, mujeres=5100, casosAlicante=3139, casosCastellon=1031, casosValencia=5664
fecha=2021-12-28, casosComunidad=11774, hombres=5529, mujeres=6243, casosAlicante=3810, casosCastellon=1158, casosValencia=6806
fecha=2021-12-29, casosComunidad=15603, hombres=7301, mujeres=8302, casosAlicante=5202, casosCastellon=1765, casosValencia=8636
fecha=2021-12-30, casosComunidad=17417, hombres=8158, mujeres=9259, casosAlicante=5614, casosCastellon=1636, casosValencia=10167
fecha=2021-12-31, casosComunidad=9204, hombres=4351, mujeres=4852, casosAlicante=3097, casosCastellon=968, casosValencia=5139
